# music_dance timeline v1
# fps=100.227273
# n=14916
# duration_sec=148.822
# wav=V_ZionT_MR.wav
led,motor
0.592507,0.824878
0.577204,0.808579
0.583369,0.814570
0.725837,0.864532
0.801670,0.906805
0.802817,0.910360
0.789249,0.902772
0.765075,0.887802
0.734038,0.866738
0.690984,0.837128
0.643518,0.803869
0.596144,0.768076
0.548105,0.728733
0.491870,0.680557
0.439543,0.631818
0.390658,0.581301
0.345018,0.528992
0.300010,0.472441
0.262282,0.418367
0.238130,0.377496
0.217874,0.339365
0.201854,0.305961
0.191636,0.281929
0.187695,0.269771
0.184403,0.259516
0.177903,0.241871
0.166006,0.208730
0.153486,0.168881
0.142825,0.128273
0.134478,0.088416
0.128216,0.048616
0.123893,0.009428
0.121337,0.000000
0.120183,0.000000
0.120000,0.000000
0.120000,0.000000
0.120097,0.000000
0.134828,0.000000
0.193474,0.034238
0.362188,0.184762
0.636219,0.365465
0.837345,0.523990
0.911917,0.644356
0.963864,0.743466
0.961774,0.813077
0.961082,0.862005
0.962716,0.898984
0.952980,0.903113
0.941913,0.902473
0.925603,0.898785
0.893950,0.887081
0.849004,0.866121
0.801533,0.840970
0.747493,0.810481
0.700037,0.782337
0.654478,0.753982
0.606538,0.721046
0.566550,0.692163
0.529862,0.664923
0.504199,0.644894
0.481153,0.627144
0.476589,0.624961
0.511546,0.644379
0.567059,0.674091
0.666022,0.721424
0.747867,0.770654
0.742458,0.787232
0.709166,0.770899
0.672137,0.750554
0.636076,0.729928
0.598852,0.706774
0.561841,0.681654
0.521193,0.651996
0.486737,0.625490
0.460332,0.604537
0.444902,0.592460
0.435328,0.585825
0.434915,0.593413
0.502355,0.625306
0.547070,0.656463
0.545562,0.668376
0.537734,0.664898
0.522822,0.655674
0.497295,0.637083
0.461480,0.608393
0.420959,0.573005
0.379827,0.533575
0.344079,0.496117
0.312145,0.459721
0.293324,0.437766
0.278341,0.421553
0.262938,0.405431
0.247185,0.388232
0.229332,0.366546
0.210571,0.339732
0.207248,0.338132
0.276552,0.383035
0.308542,0.419203
0.300502,0.416831
0.285406,0.405768
0.265116,0.386388
0.243562,0.361369
0.214811,0.319306
0.186218,0.268116
0.164006,0.219195
0.147206,0.172444
0.135181,0.127765
0.127200,0.085068
0.122450,0.044263
0.120300,0.005268
0.120000,0.000000
0.120000,0.000000
0.120000,0.000000
0.120082,0.000000
0.149687,0.055320
0.272561,0.205303
0.404643,0.349799
0.491804,0.473041
0.489128,0.554620
0.482580,0.594423
0.477904,0.624189
0.471375,0.633386
0.462399,0.632893
0.442146,0.623146
0.407898,0.600404
0.367688,0.569793
0.327065,0.534053
0.281815,0.486237
0.240396,0.434851
0.206893,0.385918
0.186279,0.352608
0.175097,0.335131
0.168317,0.326709
0.276883,0.425682
0.508608,0.576779
0.625814,0.696069
0.671800,0.789024
0.687777,0.861459
0.689378,0.917029
0.693319,0.961206
0.694572,0.995631
0.687445,0.999378
0.685973,0.998146
0.678045,0.990957
0.654982,0.970271
0.634927,0.951207
0.618479,0.933937
0.603620,0.917860
0.581558,0.899628
0.549403,0.875096
0.506115,0.842814
0.460394,0.806374
0.422947,0.774983
0.389609,0.744963
0.350658,0.706610
0.307099,0.660285
0.263826,0.606999
0.224510,0.549697
0.190646,0.488291
0.164873,0.429609
0.145730,0.373528
0.132757,0.319933
0.124839,0.268715
0.120936,0.219768
0.120000,0.172991
0.120000,0.128289
0.120000,0.095224
0.120000,0.080425
0.120000,0.073212
0.120021,0.100161
0.157721,0.202929
0.369787,0.386530
0.563543,0.547819
0.662471,0.673502
0.711343,0.771439
0.737252,0.847756
0.756807,0.902059
0.774072,0.937236
0.782829,0.940867
0.789001,0.940202
0.787662,0.935170
0.762149,0.915058
0.730663,0.890783
0.687370,0.857925
0.642746,0.822849
0.590871,0.781226
0.541748,0.738814
0.500437,0.700937
0.465052,0.665749
0.436000,0.635328
0.424803,0.620403
0.428943,0.620291
0.438038,0.627969
0.435147,0.622488
0.430674,0.614724
0.423944,0.604912
0.396188,0.574208
0.361766,0.534606
0.326729,0.491163
0.295228,0.448827
0.263288,0.401381
0.230365,0.346551
0.209243,0.304622
0.193200,0.268371
0.177301,0.228195
0.163130,0.186791
0.153582,0.154174
0.150128,0.139187
0.149576,0.134247
0.196284,0.171801
0.253490,0.225214
0.324723,0.291550
0.416437,0.369472
0.550328,0.464269
0.661255,0.554513
0.661867,0.608349
0.646784,0.605828
0.622074,0.595364
0.593046,0.580688
0.564428,0.564933
0.530258,0.543404
0.495571,0.519665
0.462602,0.495672
0.440482,0.479298
0.421497,0.465271
0.408693,0.457579
0.403915,0.460981
0.641674,0.564937
0.850246,0.672968
0.903988,0.749361
0.896735,0.784921
0.887265,0.801397
0.872044,0.800080
0.847704,0.792187
0.822750,0.782932
0.792798,0.769869
0.757229,0.752359
0.714805,0.729185
0.670022,0.702972
0.623893,0.673647
0.578616,0.642817
0.539338,0.615402
0.505589,0.590760
0.470508,0.565403
0.449810,0.552271
0.437039,0.544252
0.429634,0.539908
0.427935,0.541194
0.474109,0.567493
0.566350,0.613454
0.575795,0.639955
0.563875,0.633354
0.546485,0.622043
0.521485,0.603910
0.493054,0.581831
0.476873,0.569363
0.475399,0.570215
0.481136,0.583089
0.478626,0.581968
0.472500,0.577564
0.462941,0.569924
0.447866,0.557017
0.427013,0.538031
0.402287,0.514180
0.387085,0.498860
0.378318,0.489736
0.378194,0.489615
0.425431,0.511848
0.425758,0.521867
0.421312,0.518845
0.416214,0.515081
0.408367,0.508691
0.394566,0.495851
0.385496,0.487173
0.379462,0.481355
0.375255,0.477321
0.371185,0.473337
0.363272,0.465507
0.350184,0.451531
0.328369,0.426880
0.317382,0.413887
0.316767,0.413362
0.350616,0.430469
0.483321,0.493808
0.780634,0.615969
0.979584,0.726607
1.000000,0.808387
1.000000,0.868918
1.000000,0.895029
1.000000,0.892146
1.000000,0.889602
0.978298,0.881683
0.944169,0.870063
0.915763,0.860530
0.887150,0.850522
0.848981,0.835068
0.809722,0.817524
0.770103,0.798768
0.722688,0.773615
0.681901,0.751071
0.645047,0.729969
0.613679,0.712285
0.652958,0.737775
0.834118,0.804290
0.933539,0.862677
0.927465,0.891445
0.916012,0.898431
0.898219,0.895195
0.872878,0.886653
0.849100,0.878107
0.831719,0.872568
0.824046,0.872328
0.812923,0.870369
0.781927,0.856720
0.747412,0.839487
0.708506,0.817978
0.663466,0.790756
0.623611,0.765554
0.593222,0.745497
0.569916,0.730189
0.563114,0.727475
0.650488,0.761674
0.686737,0.789297
0.678121,0.786871
0.661974,0.778888
0.633948,0.763392
0.608198,0.747926
0.587913,0.735448
0.573007,0.726377
0.568731,0.725006
0.617338,0.750076
0.614225,0.758787
0.590966,0.745214
0.566415,0.729608
0.536165,0.708364
0.503446,0.683615
0.475824,0.661827
0.453631,0.644128
0.444480,0.638036
0.474791,0.653422
0.584685,0.699592
0.783170,0.779116
0.896480,0.847480
0.949397,0.901561
0.997142,0.949152
0.996694,0.973666
0.990257,0.986800
0.981897,0.993317
0.970761,0.991239
0.969483,0.995287
0.963140,0.993981
0.947425,0.988889
0.923332,0.979099
0.876971,0.956199
0.823728,0.927639
0.763819,0.893315
0.721260,0.867390
0.692318,0.849511
0.666792,0.834739
0.648845,0.823272
0.646290,0.822477
0.643237,0.823007
0.632438,0.816041
0.617183,0.805480
0.599290,0.793596
0.580476,0.779472
0.560373,0.763506
0.536948,0.745558
0.512713,0.725352
0.488852,0.704360
0.463245,0.682151
0.441149,0.661216
0.420194,0.640359
0.395714,0.615995
0.376973,0.595598
0.363455,0.579837
0.352075,0.566671
0.369143,0.567600
0.671540,0.674741
0.870086,0.772405
0.950988,0.848509
0.947596,0.894250
0.934665,0.904023
0.915718,0.901010
0.895343,0.896038
0.865338,0.885510
0.838338,0.875204
0.810517,0.863017
0.773817,0.845616
0.729940,0.822088
0.691263,0.799476
0.659345,0.781282
0.632029,0.765345
0.612008,0.752649
0.592806,0.741183
0.569316,0.725924
0.542818,0.705800
0.523452,0.691648
0.507401,0.680371
0.501238,0.675764
0.495574,0.671257
0.477824,0.657277
0.455840,0.638776
0.428901,0.614707
0.397929,0.584555
0.361461,0.546056
0.328309,0.508060
0.298966,0.470953
0.271401,0.432689
0.245652,0.392940
0.222552,0.353267
0.204204,0.317342
0.195846,0.298471
0.225764,0.311939
0.350073,0.385679
0.458805,0.462959
0.489687,0.517690
0.488671,0.550221
0.483579,0.559349
0.469195,0.552327
0.448641,0.538622
0.431001,0.525932
0.411967,0.511468
0.388711,0.490615
0.361613,0.463880
0.330704,0.431711
0.304459,0.401362
0.279519,0.370079
0.254889,0.336632
0.239503,0.313701
0.232980,0.303634
0.232163,0.303322
0.274292,0.335069
0.376315,0.402478
0.632905,0.530433
0.866020,0.659954
0.967321,0.760882
1.000000,0.839530
1.000000,0.896086
1.000000,0.919769
0.994423,0.916931
0.968249,0.907203
0.949175,0.900895
0.937059,0.898118
0.921016,0.892835
0.888583,0.879279
0.853890,0.865573
0.819872,0.851472
0.783206,0.834073
0.749500,0.816802
0.713398,0.796750
0.683276,0.779937
0.668988,0.773123
0.751419,0.810471
0.891769,0.868154
0.969276,0.918441
0.964815,0.941447
0.946901,0.937385
0.917014,0.925838
0.868287,0.902527
0.805354,0.868910
0.735493,0.828130
0.663846,0.782617
0.592736,0.733292
0.523042,0.680044
0.459906,0.626706
0.405646,0.575799
0.365399,0.534183
0.346391,0.512931
0.338806,0.504036
0.372363,0.517452
0.428342,0.546410
0.750587,0.666853
0.927332,0.766258
1.000000,0.843719
0.999782,0.874747
0.994647,0.894011
0.989157,0.907403
0.982400,0.913668
0.973331,0.913187
0.958789,0.911601
0.942866,0.909261
0.928021,0.904713
0.904620,0.894638
0.862870,0.874048
0.815121,0.849428
0.766050,0.822616
0.714392,0.792170
0.667194,0.762675
0.618763,0.730543
0.581588,0.704745
0.561625,0.690530
0.544379,0.678512
0.520861,0.660715
0.486248,0.632346
0.446462,0.597405
0.412158,0.565034
0.386419,0.539240
0.362378,0.513603
0.336662,0.483996
0.313804,0.456106
0.293504,0.429674
0.274862,0.403318
0.257011,0.376554
0.242032,0.352139
0.227952,0.327505
0.214968,0.303147
0.206724,0.285876
0.203343,0.277559
0.215234,0.277524
0.264828,0.307781
0.335685,0.357815
0.386621,0.406337
0.385872,0.430156
0.384468,0.446655
0.382953,0.458848
0.375140,0.454113
0.361583,0.442787
0.345294,0.427478
0.330053,0.412456
0.317194,0.399396
0.307272,0.388849
0.304496,0.387397
0.323572,0.405708
0.344209,0.426465
0.359464,0.446308
0.371900,0.464941
0.371187,0.476537
0.578726,0.566074
0.844604,0.683590
0.975536,0.779300
0.970487,0.831949
0.951532,0.831903
0.924246,0.826698
0.885540,0.813547
0.839450,0.794667
0.787271,0.770671
0.732415,0.742516
0.683544,0.716251
0.645804,0.695889
0.618783,0.681073
0.589255,0.664066
0.545202,0.634269
0.503034,0.602853
0.464561,0.573132
0.434068,0.548027
0.422780,0.539771
0.422009,0.550364
0.463571,0.576346
0.506792,0.606587
0.526941,0.631612
0.524090,0.639678
0.517215,0.637511
0.507702,0.632470
0.496161,0.625266
0.479462,0.613171
0.464015,0.601536
0.453158,0.593796
0.443130,0.586403
0.429136,0.575001
0.411823,0.559622
0.393846,0.543001
0.374597,0.523932
0.360819,0.509924
0.349661,0.498358
0.342493,0.490875
0.339682,0.488283
0.353448,0.496203
0.362082,0.504106
0.359046,0.502048
0.352535,0.496176
0.341633,0.484703
0.327526,0.469282
0.315332,0.455247
0.303948,0.441433
0.289300,0.422965
0.272670,0.400471
0.255210,0.375096
0.237369,0.347073
0.217186,0.312279
0.203870,0.286469
0.197345,0.272734
0.269462,0.318102
0.331642,0.368969
0.519956,0.475129
0.810735,0.616859
0.939470,0.727301
0.988887,0.813362
1.000000,0.880424
1.000000,0.932682
1.000000,0.970792
1.000000,1.000000
1.000000,1.000000
0.992163,0.998577
0.979112,0.993306
0.965175,0.987182
0.936131,0.973985
0.896450,0.956036
0.857859,0.938509
0.807512,0.912762
0.767637,0.891349
0.731814,0.871548
0.700973,0.855221
0.697535,0.859946
0.866012,0.911988
0.950981,0.957278
0.946575,0.983151
0.929206,0.979019
0.904671,0.969795
0.877032,0.957833
0.848543,0.943821
0.815483,0.926188
0.780896,0.907695
0.746047,0.888349
0.712827,0.868649
0.679695,0.847936
0.646386,0.826228
0.614788,0.804050
0.585992,0.782653
0.559045,0.761519
0.534475,0.741744
0.511182,0.722836
0.492387,0.706917
0.483160,0.698960
0.473343,0.690955
0.457536,0.677379
0.444574,0.665477
0.430949,0.653055
0.420376,0.642767
0.411012,0.633295
0.395778,0.618502
0.379187,0.601043
0.363140,0.583215
0.345422,0.563343
0.328392,0.542935
0.313088,0.523613
0.299753,0.505808
0.291862,0.494477
0.373915,0.528603
0.546655,0.607661
0.682955,0.687912
0.808414,0.769890
0.910915,0.846549
0.955292,0.906285
0.964260,0.949118
0.973738,0.982957
0.974541,0.996297
0.973142,0.997051
0.963660,0.993668
0.946876,0.987477
0.934010,0.982198
0.920946,0.974962
0.900477,0.964174
0.859646,0.943811
0.819994,0.921952
0.794522,0.908266
0.773205,0.898651
0.753788,0.888101
0.726325,0.871789
0.689663,0.849989
0.667005,0.835630
0.656588,0.829286
0.644023,0.822152
0.619901,0.805655
0.591677,0.785119
0.561985,0.763009
0.533612,0.740446
0.507468,0.718266
0.478426,0.693290
0.447024,0.664521
0.420118,0.638139
0.392873,0.610634
0.368463,0.583972
0.347471,0.559259
0.323676,0.530602
0.307110,0.508633
0.296430,0.492924
0.292946,0.487209
0.433825,0.544240
0.707263,0.656556
0.882743,0.758235
0.953408,0.837467
0.946694,0.876344
0.927861,0.875666
0.902102,0.869713
0.871567,0.858657
0.836272,0.844938
0.801781,0.830859
0.768328,0.814824
0.735121,0.798704
0.701182,0.781835
0.667963,0.762468
0.633623,0.741504
0.597788,0.719660
0.572731,0.702657
0.559025,0.693879
0.546898,0.687916
0.535291,0.680158
0.519595,0.668428
0.505918,0.659682
0.499676,0.655878
0.491817,0.649584
0.473968,0.634638
0.453231,0.617750
0.430355,0.597822
0.406864,0.575729
0.381003,0.549908
0.353339,0.520343
0.322316,0.484531
0.287679,0.440267
0.255249,0.393711
0.229303,0.351423
0.208800,0.313305
0.197448,0.289227
0.194591,0.281334
0.278027,0.331659
0.403638,0.411164
0.471237,0.477199
0.469753,0.511616
0.463160,0.517217
0.452626,0.513831
0.440751,0.508670
0.425492,0.499969
0.409168,0.488903
0.390715,0.474449
0.367802,0.454225
0.341223,0.427876
0.310285,0.393759
0.281825,0.359730
0.258503,0.328384
0.241028,0.302693
0.232083,0.289765
0.230425,0.288487
0.291155,0.333375
0.403939,0.409263
0.709383,0.553130
0.904288,0.677640
0.985338,0.774664
1.000000,0.850269
1.000000,0.903591
1.000000,0.926327
1.000000,0.939730
1.000000,0.939204
0.981780,0.930072
0.957600,0.921227
0.941046,0.915393
0.917184,0.905079
0.877047,0.885346
0.835458,0.864848
0.793937,0.843419
0.751687,0.820355
0.717048,0.800880
0.698265,0.791106
0.695165,0.795604
0.854020,0.850474
0.984020,0.909344
1.000000,0.955217
1.000000,0.965463
0.994468,0.955720
0.953503,0.938880
0.895785,0.911247
0.827307,0.875244
0.761767,0.838279
0.699886,0.800752
0.636045,0.758898
0.569423,0.711199
0.504579,0.660270
0.453747,0.616607
0.427823,0.593097
0.420051,0.586192
0.425739,0.589408
0.469078,0.608503
0.529620,0.639479
0.828805,0.744927
0.966982,0.827097
0.971387,0.878011
0.970156,0.903006
0.964230,0.909514
0.955701,0.912523
0.946696,0.916769
0.938921,0.916438
0.934670,0.919919
0.924564,0.918253
0.909132,0.914300
0.885835,0.904103
0.847481,0.884511
0.803297,0.860863
0.750033,0.830170
0.699546,0.799454
0.651377,0.768189
0.601397,0.733638
0.574484,0.714537
0.561308,0.705268
0.548543,0.696425
0.527020,0.679830
0.493272,0.652038
0.449550,0.613605
0.406817,0.572562
0.374504,0.538890
0.346880,0.508077
0.322039,0.477932
0.309822,0.461895
0.304637,0.454090
0.299468,0.446128
0.287566,0.429528
0.269118,0.402675
0.254244,0.379347
0.238502,0.353433
0.228355,0.334735
0.226330,0.329401
0.262410,0.344069
0.364995,0.400881
0.452778,0.462357
0.473114,0.504411
0.470197,0.522182
0.462023,0.520064
0.451476,0.515183
0.442370,0.511340
0.430511,0.504639
0.422724,0.500837
0.419358,0.503512
0.428484,0.524122
0.427950,0.534790
0.419754,0.529656
0.408410,0.520835
0.395266,0.509762
0.387335,0.503889
0.385209,0.503670
0.386683,0.512402
0.653828,0.615423
0.894818,0.726182
0.975940,0.808152
0.968698,0.848045
0.958745,0.869682
0.940909,0.868465
0.908890,0.858263
0.867467,0.841671
0.820908,0.820791
0.770582,0.795430
0.719013,0.767523
0.667366,0.737458
0.616222,0.704652
0.563932,0.669085
0.518802,0.635985
0.479584,0.605048
0.448151,0.579585
0.429078,0.563784
0.418229,0.555193
0.417511,0.562270
0.494708,0.598622
0.539835,0.632136
0.540920,0.653235
0.536033,0.658727
0.531218,0.664454
0.528886,0.674004
0.522466,0.672274
0.517090,0.670802
0.512354,0.669823
0.504892,0.666451
0.493949,0.659347
0.476757,0.646558
0.458173,0.631734
0.440396,0.616773
0.427063,0.605580
0.418201,0.598621
0.415349,0.597630
0.413131,0.599509
0.486224,0.631608
0.596925,0.684934
0.596210,0.713041
0.573324,0.702696
0.545630,0.687174
0.513119,0.666430
0.478854,0.642277
0.443256,0.614534
0.407008,0.583933
0.372970,0.552698
0.342407,0.522149
0.314018,0.491347
0.291250,0.464763
0.276734,0.447250
0.269477,0.439216
0.266785,0.437499
0.264006,0.435903
0.258223,0.430564
0.252981,0.425512
0.270692,0.437601
0.295625,0.457524
0.294887,0.466393
0.294179,0.472425
0.293058,0.473870
0.291158,0.473028
0.288926,0.471773
0.286785,0.470559
0.283446,0.467644
0.276751,0.460127
0.266287,0.446950
0.255089,0.431913
0.243619,0.415434
0.231957,0.397482
0.223001,0.383307
0.216662,0.373545
0.220468,0.376450
0.298458,0.427683
0.357457,0.479690
0.391792,0.525072
0.389571,0.550139
0.382426,0.548595
0.378332,0.552459
0.375051,0.557350
0.368179,0.554148
0.357203,0.546245
0.350448,0.542391
0.341223,0.535743
0.328281,0.524190
0.320969,0.518234
0.313054,0.511371
0.301840,0.500370
0.293564,0.492031
0.285613,0.483496
0.274411,0.470126
0.266580,0.460640
0.261167,0.454466
0.262311,0.460747
0.298163,0.486467
0.316072,0.508630
0.314531,0.517420
0.327195,0.535621
0.360689,0.563633
0.359072,0.568692
0.349384,0.560533
0.335901,0.547526
0.318872,0.529216
0.301682,0.509334
0.283706,0.486905
0.266618,0.464483
0.251537,0.443429
0.241086,0.428319
0.234918,0.419783
0.231910,0.416630
0.253035,0.434109
0.328873,0.485970
0.626615,0.625307
0.779350,0.733884
0.848082,0.818491
0.880571,0.884421
0.896839,0.935797
0.902205,0.962339
0.919655,0.996513
0.921901,1.000000
0.909783,1.000000
0.893438,0.992909
0.874225,0.983585
0.850708,0.971098
0.816162,0.950035
0.770809,0.921835
0.721534,0.891081
0.678978,0.862155
0.638156,0.834014
0.598912,0.805991
0.568619,0.781735
0.553946,0.770068
0.546806,0.765060
0.541057,0.758803
0.524856,0.744816
0.500108,0.724609
0.479781,0.704773
0.459616,0.684995
0.433836,0.661147
0.415820,0.641174
0.397418,0.620708
0.372117,0.594236
0.353214,0.570671
0.336730,0.549175
0.315703,0.523366
0.302711,0.503947
0.293151,0.488401
0.282527,0.472996
0.320916,0.485175
0.584082,0.592306
0.829562,0.708168
0.933542,0.798453
0.970199,0.868085
0.963189,0.903729
0.955083,0.924449
0.945472,0.930568
0.926506,0.926497
0.904547,0.920018
0.885243,0.913632
0.865483,0.906906
0.845030,0.899420
0.821563,0.888588
0.795325,0.875837
0.763620,0.859359
0.729812,0.839841
0.698008,0.820982
0.668179,0.802427
0.640584,0.784101
0.614312,0.766504
0.592936,0.751907
0.579594,0.742259
0.568352,0.733865
0.551281,0.721327
0.524820,0.700819
0.493401,0.675221
0.459384,0.645797
0.425647,0.614281
0.389730,0.578347
0.351854,0.537140
0.315797,0.494246
0.286183,0.454833
0.260348,0.416831
0.240539,0.384463
0.228422,0.362454
0.218950,0.343834
0.213027,0.330859
0.211693,0.326107
0.222902,0.325798
0.239580,0.333048
0.238611,0.331817
0.233287,0.322937
0.224088,0.306188
0.210387,0.280634
0.195161,0.250291
0.180913,0.217778
0.168953,0.186720
0.159003,0.158070
0.151410,0.132656
0.144966,0.108167
0.138505,0.080519
0.134965,0.062110
0.133592,0.053170
0.135955,0.052334
0.170880,0.096441
0.261976,0.184943
0.452000,0.318949
0.772245,0.492038
0.936162,0.630035
1.000000,0.737568
1.000000,0.821362
1.000000,0.881021
1.000000,0.887998
1.000000,0.886832
0.985871,0.881377
0.970134,0.878791
0.958595,0.878098
0.938129,0.872056
0.898582,0.854570
0.852586,0.833877
0.804796,0.811047
0.754070,0.784376
0.710733,0.760616
0.672658,0.739104
0.643047,0.722090
0.638219,0.722783
0.756099,0.773408
0.857149,0.827279
0.854784,0.856162
0.841617,0.854125
0.819490,0.846046
0.791486,0.833698
0.756565,0.815904
0.718612,0.795135
0.674200,0.768722
0.629555,0.740116
0.586599,0.710762
0.548035,0.683139
0.507931,0.652345
0.470981,0.621862
0.445427,0.599966
0.429047,0.585747
0.421725,0.580403
0.454255,0.596157
0.689128,0.682954
0.904913,0.778805
0.999205,0.853496
1.000000,0.902116
1.000000,0.932273
1.000000,0.947271
1.000000,0.961472
0.995457,0.962765
0.979950,0.959328
0.962910,0.955752
0.946604,0.949464
0.929280,0.941597
0.898800,0.926830
0.851825,0.902484
0.795985,0.871404
0.741402,0.839081
0.693963,0.809376
0.651939,0.781839
0.616918,0.757843
0.596678,0.743354
0.585227,0.735549
0.572736,0.726752
0.550028,0.709260
0.521023,0.686162
0.491074,0.660937
0.462309,0.635494
0.432803,0.607946
0.403784,0.578839
0.377505,0.551028
0.355059,0.525890
0.335622,0.502372
0.317145,0.479145
0.302264,0.459047
0.288584,0.439485
0.276205,0.421292
0.266466,0.405767
0.263752,0.400068
0.263084,0.397650
0.349355,0.435191
0.447246,0.489703
0.495470,0.534976
0.494976,0.560947
0.490649,0.566263
0.484631,0.565076
0.475545,0.561049
0.465578,0.556109
0.455316,0.550049
0.438492,0.537754
0.418189,0.521540
0.399461,0.505058
0.383378,0.490963
0.368397,0.477225
0.353475,0.462324
0.343975,0.453545
0.341267,0.452015
0.379783,0.476474
0.532260,0.548946
0.816416,0.668561
0.964818,0.767589
1.000000,0.844756
1.000000,0.878425
0.989470,0.875365
0.947397,0.861250
0.893072,0.838601
0.828813,0.808524
0.767006,0.776918
0.701459,0.740107
0.634494,0.699287
0.579868,0.663183
0.531633,0.629299
0.484835,0.593742
0.443750,0.559358
0.406638,0.526710
0.381870,0.503729
0.378950,0.502451
0.403587,0.521981
0.459059,0.555560
0.487643,0.583958
0.484853,0.590585
0.483086,0.599741
0.491210,0.616650
0.489954,0.627210
0.483537,0.624077
0.471250,0.615378
0.459023,0.606301
0.440525,0.591117
0.416969,0.570125
0.392790,0.547316
0.366486,0.520571
0.342136,0.494025
0.318348,0.466585
0.301335,0.445322
0.289452,0.429934
0.286176,0.425434
0.427742,0.490544
0.519548,0.551353
0.514816,0.567986
0.502935,0.564302
0.485143,0.555104
0.465056,0.543014
0.444353,0.529193
0.421962,0.512887
0.402883,0.498224
0.385703,0.484715
0.371943,0.473825
0.358507,0.462393
0.342490,0.447434
0.324565,0.429075
0.307069,0.410118
0.296407,0.398899
0.292175,0.395783
0.354299,0.435873
0.466926,0.503530
0.750466,0.629946
0.914478,0.737498
0.979416,0.821308
1.000000,0.886616
1.000000,0.937507
1.000000,0.977163
1.000000,0.991019
1.000000,0.989781
0.991276,0.983908
0.969149,0.974176
0.939256,0.960262
0.911322,0.947701
0.879955,0.933371
0.845965,0.917148
0.809979,0.899568
0.778673,0.883395
0.745533,0.865468
0.714937,0.849269
0.707766,0.847712
0.815874,0.886404
0.935600,0.936145
0.962201,0.970528
0.951884,0.974997
0.935033,0.970374
0.913058,0.961786
0.886213,0.950280
0.852306,0.934282
0.820686,0.917938
0.789676,0.900701
0.749998,0.877998
0.710135,0.853995
0.680713,0.834778
0.652573,0.815955
0.613684,0.789672
0.581984,0.766805
0.554281,0.745460
0.528688,0.725097
0.508395,0.708187
0.492933,0.695167
0.478454,0.683179
0.464229,0.670596
0.449976,0.657639
0.434203,0.643308
0.421596,0.631000
0.409751,0.619220
0.395476,0.605007
0.382089,0.590868
0.368619,0.576684
0.356751,0.563156
0.346382,0.550767
0.333295,0.535967
0.323842,0.524056
0.315561,0.513365
0.304476,0.499957
0.301432,0.495467
0.305396,0.494684
0.550847,0.593511
0.808701,0.709107
0.924591,0.799184
0.976138,0.869376
1.000000,0.924073
0.998888,0.945781
0.987960,0.943127
0.976288,0.939861
0.948682,0.929021
0.926506,0.920213
0.904918,0.911866
0.885107,0.903215
0.856942,0.889722
0.807682,0.864868
0.766968,0.843311
0.724801,0.819463
0.668951,0.785646
0.616845,0.751483
0.581104,0.726821
0.549824,0.704366
0.519877,0.682080
0.497435,0.664270
0.474522,0.645276
0.442887,0.618221
0.416979,0.594178
0.396073,0.573252
0.372915,0.549317
0.352882,0.527568
0.339208,0.511330
0.323992,0.492912
0.303431,0.467748
0.289837,0.449194
0.278650,0.432164
0.264861,0.411828
0.253886,0.394638
0.248887,0.385461
0.244269,0.377010
0.266954,0.384653
0.599126,0.525902
0.852380,0.656423
0.959022,0.758131
0.984092,0.833644
0.975172,0.866324
0.949953,0.861926
0.921743,0.855168
0.895714,0.848281
0.871172,0.841088
0.842523,0.831745
0.815287,0.822379
0.794020,0.814775
0.772028,0.806401
0.746127,0.795397
0.719843,0.782350
0.695294,0.769844
0.671365,0.758128
0.646833,0.744965
0.619760,0.727624
0.594929,0.711497
0.570046,0.695405
0.548253,0.680070
0.526853,0.664354
0.502426,0.646228
0.477262,0.625931
0.450875,0.602132
0.420770,0.574256
0.390321,0.544923
0.366270,0.519435
0.342260,0.492134
0.318352,0.463926
0.300885,0.441024
0.284456,0.417649
0.265049,0.389930
0.246300,0.361120
0.232501,0.337052
0.220846,0.314897
0.219071,0.310124
0.329847,0.370037
0.405794,0.426748
0.401456,0.437160
0.388967,0.430171
0.377748,0.422931
0.369779,0.418199
0.362185,0.413594
0.350647,0.404172
0.336094,0.390969
0.323628,0.379920
0.309579,0.365772
0.298939,0.354004
0.291695,0.346527
0.283810,0.338518
0.274413,0.327717
0.272942,0.327642
0.288637,0.346685
0.345818,0.388198
0.603586,0.509012
0.875574,0.643261
0.992396,0.747875
0.992762,0.815540
0.991524,0.862061
0.986710,0.889927
0.975841,0.889683
0.962426,0.887699
0.934648,0.877296
0.909610,0.867817
0.880656,0.856919
0.850530,0.845986
0.818930,0.833457
0.777575,0.813003
0.734582,0.789696
0.691310,0.764634
0.652831,0.741285
0.623059,0.722624
0.605717,0.712168
0.728408,0.760748
0.922374,0.835871
1.000000,0.897964
1.000000,0.927070
0.990736,0.923481
0.956925,0.910650
0.914184,0.891950
0.868451,0.870742
0.815356,0.843728
0.757079,0.811387
0.698544,0.776173
0.641869,0.739294
0.585854,0.699899
0.532883,0.660000
0.483381,0.619902
0.450572,0.591746
0.433846,0.577005
0.423697,0.567970
0.420803,0.566103
0.705907,0.665788
0.925126,0.765429
1.000000,0.843073
1.000000,0.896073
1.000000,0.936083
1.000000,0.959745
1.000000,0.968623
1.000000,0.965988
0.985013,0.957266
0.956483,0.944308
0.922825,0.927885
0.885505,0.909969
0.845224,0.889744
0.798721,0.864428
0.747957,0.834722
0.700912,0.805501
0.652232,0.773276
0.609376,0.743152
0.577963,0.719973
0.559806,0.706374
