frame, face_id, timestamp, confidence, success, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz
12147, 0, 404.867, 0.93, 1, 0.3, -37.6, 518.9, -0.181, 0.187, 0.019
12148, 0, 404.900, 0.88, 1, -2.9, -37.0, 519.5, -0.174, 0.225, 0.024
12149, 0, 404.933, 0.98, 1, -5.2, -37.0, 521.8, -0.164, 0.240, 0.025
12150, 0, 404.967, 0.93, 1, -6.9, -37.0, 520.9, -0.162, 0.242, 0.031
12151, 0, 405.000, 0.93, 1, -8.1, -37.2, 521.9, -0.157, 0.243, 0.034
12152, 0, 405.033, 0.93, 1, -9.2, -37.4, 524.5, -0.140, 0.232, 0.036
12153, 0, 405.067, 0.93, 1, -9.8, -37.3, 524.2, -0.130, 0.226, 0.042
12154, 0, 405.100, 0.93, 1, -10.5, -36.8, 522.1, -0.122, 0.220, 0.046
12155, 0, 405.133, 0.93, 1, -10.9, -36.6, 521.9, -0.112, 0.218, 0.048
12156, 0, 405.167, 0.93, 1, -11.3, -36.3, 523.6, -0.103, 0.228, 0.050
12157, 0, 405.200, 0.93, 1, -11.6, -36.0, 522.4, -0.103, 0.231, 0.051
12158, 0, 405.233, 0.88, 1, -11.8, -35.6, 521.0, -0.099, 0.223, 0.048
12159, 0, 405.267, 0.88, 1, -12.0, -35.4, 520.6, -0.097, 0.220, 0.047
12160, 0, 405.300, 0.88, 1, -12.2, -35.2, 519.4, -0.093, 0.220, 0.046
12161, 0, 405.333, 0.88, 1, -12.5, -34.7, 519.5, -0.088, 0.217, 0.040
12162, 0, 405.367, 0.88, 1, -12.8, -34.3, 518.7, -0.079, 0.219, 0.040
12163, 0, 405.400, 0.88, 1, -12.9, -34.0, 517.0, -0.079, 0.215, 0.040
12164, 0, 405.433, 0.88, 1, -12.9, -33.5, 517.9, -0.076, 0.213, 0.041
12165, 0, 405.467, 0.88, 1, -12.3, -32.3, 516.0, -0.074, 0.196, 0.043
12166, 0, 405.500, 0.88, 1, -11.4, -31.6, 513.8, -0.065, 0.183, 0.045
12167, 0, 405.533, 0.93, 1, -9.8, -30.9, 509.6, -0.042, 0.167, 0.049
12168, 0, 405.567, 0.93, 1, -8.0, -29.9, 505.3, -0.033, 0.150, 0.049
12169, 0, 405.600, 0.98, 1, -4.9, -28.7, 498.0, -0.052, 0.118, 0.048
12170, 0, 405.633, 0.98, 1, -1.9, -26.7, 492.8, -0.076, 0.109, 0.033
12171, 0, 405.667, 0.98, 1, -0.1, -25.9, 496.5, -0.112, 0.124, 0.029
12172, 0, 405.700, 0.98, 1, 1.1, -25.4, 496.2, -0.124, 0.133, 0.030
12173, 0, 405.733, 0.98, 1, 1.9, -25.3, 495.7, -0.130, 0.130, 0.035
12174, 0, 405.767, 0.98, 1, 2.5, -25.4, 496.8, -0.133, 0.133, 0.038
12175, 0, 405.800, 0.98, 1, 3.2, -26.0, 499.2, -0.142, 0.134, 0.041
12176, 0, 405.833, 0.98, 1, 4.1, -26.6, 502.0, -0.140, 0.129, 0.042
12177, 0, 405.867, 0.98, 1, 4.9, -27.0, 504.0, -0.144, 0.122, 0.043
12178, 0, 405.900, 0.98, 1, 5.6, -27.3, 506.8, -0.139, 0.115, 0.045
12179, 0, 405.933, 0.98, 1, 6.2, -27.5, 509.6, -0.132, 0.107, 0.048
12180, 0, 405.967, 0.98, 1, 6.7, -27.4, 509.9, -0.132, 0.107, 0.051
12181, 0, 406.000, 0.98, 1, 7.3, -27.4, 512.8, -0.129, 0.108, 0.053
12182, 0, 406.033, 0.98, 1, 7.6, -27.3, 514.4, -0.129, 0.105, 0.057
12183, 0, 406.067, 0.98, 1, 7.8, -27.2, 514.9, -0.127, 0.105, 0.059
12184, 0, 406.100, 0.98, 1, 8.1, -27.0, 516.8, -0.125, 0.102, 0.056
12185, 0, 406.133, 0.98, 1, 8.3, -26.7, 515.6, -0.125, 0.103, 0.056
12186, 0, 406.167, 0.98, 1, 8.5, -26.3, 515.1, -0.120, 0.098, 0.052
12187, 0, 406.200, 0.98, 1, 8.7, -25.8, 513.9, -0.119, 0.098, 0.048
12188, 0, 406.233, 0.98, 1, 8.9, -25.3, 512.8, -0.124, 0.095, 0.043
12189, 0, 406.267, 0.98, 1, 9.0, -25.0, 512.5, -0.119, 0.096, 0.040
12190, 0, 406.300, 0.98, 1, 9.0, -25.0, 514.6, -0.124, 0.096, 0.036
12191, 0, 406.333, 0.98, 1, 8.9, -25.0, 515.2, -0.122, 0.091, 0.031
12192, 0, 406.367, 0.98, 1, 8.7, -25.1, 515.9, -0.124, 0.093, 0.031
12193, 0, 406.400, 0.98, 1, 9.2, -25.1, 515.2, -0.122, 0.087, 0.030
12194, 0, 406.433, 0.98, 1, 10.8, -24.8, 510.1, -0.122, 0.071, 0.028
12195, 0, 406.467, 0.98, 1, 14.2, -24.0, 506.4, -0.135, 0.036, 0.023
12196, 0, 406.500, 0.98, 1, 18.2, -23.8, 506.7, -0.147, 0.015, 0.024
12197, 0, 406.533, 0.88, 1, 25.9, -24.7, 510.7, -0.193, -0.057, 0.034
12198, 0, 406.567, 0.98, 1, 33.4, -25.4, 520.0, -0.178, -0.144, 0.031
12199, 0, 406.600, 0.98, 1, 38.6, -24.8, 521.9, -0.144, -0.149, 0.039
12200, 0, 406.633, 0.98, 1, 42.6, -23.4, 518.0, -0.100, -0.158, 0.047
12201, 0, 406.667, 0.98, 1, 46.2, -23.1, 520.8, -0.095, -0.165, 0.058
12202, 0, 406.700, 0.98, 1, 49.2, -23.2, 520.0, -0.107, -0.171, 0.069
12203, 0, 406.733, 0.98, 1, 51.5, -23.7, 524.0, -0.105, -0.182, 0.073
12204, 0, 406.767, 0.98, 1, 52.8, -23.6, 522.6, -0.095, -0.173, 0.076
12205, 0, 406.800, 0.98, 1, 53.8, -23.7, 522.3, -0.085, -0.171, 0.077
12206, 0, 406.833, 0.98, 1, 54.7, -24.2, 524.1, -0.095, -0.171, 0.076
12207, 0, 406.867, 0.98, 1, 54.4, -24.7, 526.3, -0.098, -0.165, 0.073
12208, 0, 406.900, 0.98, 1, 53.2, -25.7, 529.3, -0.101, -0.130, 0.069
12209, 0, 406.933, 0.88, 1, 50.8, -27.2, 528.1, -0.114, -0.086, 0.054
12210, 0, 406.967, 0.88, 1, 45.1, -28.9, 518.6, -0.141, -0.034, 0.050
12211, 0, 407.000, 0.98, 1, 39.0, -30.4, 510.7, -0.150, 0.029, 0.039
12212, 0, 407.033, 0.88, 1, 33.5, -32.1, 509.3, -0.152, 0.069, 0.033
12213, 0, 407.067, 0.88, 1, 28.6, -33.1, 509.2, -0.125, 0.094, 0.033
12214, 0, 407.100, 0.88, 1, 24.2, -32.0, 503.7, -0.117, 0.120, 0.048
12215, 0, 407.133, 0.93, 1, 22.4, -30.2, 505.3, -0.131, 0.114, 0.061
12216, 0, 407.167, 0.93, 1, 21.9, -28.6, 500.1, -0.141, 0.109, 0.065
12217, 0, 407.200, 0.98, 1, 22.6, -27.9, 502.0, -0.147, 0.108, 0.063
12218, 0, 407.233, 0.98, 1, 23.3, -27.7, 501.7, -0.154, 0.101, 0.063
12219, 0, 407.267, 0.98, 1, 24.5, -27.8, 501.8, -0.165, 0.083, 0.061
12220, 0, 407.300, 0.93, 1, 25.8, -28.5, 508.0, -0.166, 0.069, 0.057
12221, 0, 407.333, 0.98, 1, 26.1, -28.9, 509.9, -0.163, 0.064, 0.056
12222, 0, 407.367, 0.98, 1, 26.0, -28.9, 511.9, -0.168, 0.070, 0.057
12223, 0, 407.400, 0.98, 1, 26.0, -28.8, 512.2, -0.170, 0.070, 0.057
12224, 0, 407.433, 0.98, 1, 25.8, -28.8, 512.5, -0.179, 0.063, 0.053
12225, 0, 407.467, 0.98, 1, 25.4, -28.8, 513.2, -0.177, 0.063, 0.050
12226, 0, 407.500, 0.98, 1, 25.1, -28.9, 513.9, -0.193, 0.063, 0.046
12227, 0, 407.533, 0.98, 1, 24.6, -29.2, 513.8, -0.204, 0.060, 0.043
12228, 0, 407.567, 0.98, 1, 23.9, -29.5, 512.8, -0.207, 0.055, 0.040
12229, 0, 407.600, 0.98, 1, 22.9, -29.7, 511.3, -0.208, 0.060, 0.040
12230, 0, 407.633, 0.98, 1, 22.1, -30.1, 512.1, -0.215, 0.061, 0.039
12231, 0, 407.667, 0.98, 1, 21.2, -30.2, 511.4, -0.211, 0.062, 0.035
12232, 0, 407.700, 0.98, 1, 20.4, -30.3, 512.0, -0.197, 0.057, 0.036
12233, 0, 407.733, 0.98, 1, 19.6, -30.5, 513.0, -0.193, 0.057, 0.035
12234, 0, 407.767, 0.98, 1, 19.0, -30.5, 514.4, -0.185, 0.052, 0.033
12235, 0, 407.800, 0.98, 1, 18.3, -30.4, 513.8, -0.182, 0.059, 0.031
12236, 0, 407.833, 0.98, 1, 17.5, -30.2, 512.6, -0.180, 0.059, 0.028
12237, 0, 407.867, 0.98, 1, 16.9, -30.0, 513.8, -0.184, 0.063, 0.027
12238, 0, 407.900, 0.98, 1, 16.2, -29.5, 512.2, -0.192, 0.061, 0.027
12239, 0, 407.933, 0.98, 1, 15.6, -29.1, 510.7, -0.186, 0.060, 0.020
12240, 0, 407.967, 0.98, 1, 15.4, -29.1, 512.5, -0.187, 0.064, 0.020
12241, 0, 408.000, 0.98, 1, 14.9, -28.9, 510.8, -0.191, 0.060, 0.017
12242, 0, 408.033, 0.98, 1, 14.9, -28.8, 511.1, -0.186, 0.059, 0.017
12243, 0, 408.067, 0.98, 1, 14.7, -28.6, 511.7, -0.179, 0.062, 0.015
12244, 0, 408.100, 0.93, 1, 14.7, -28.5, 511.6, -0.179, 0.063, 0.014
12245, 0, 408.133, 0.93, 1, 14.9, -28.4, 512.6, -0.183, 0.061, 0.013
12246, 0, 408.167, 0.93, 1, 15.0, -28.3, 511.4, -0.187, 0.061, 0.012
12247, 0, 408.200, 0.98, 1, 15.2, -28.1, 510.9, -0.190, 0.059, 0.010
12248, 0, 408.233, 0.98, 1, 15.3, -28.0, 510.9, -0.193, 0.060, 0.010
12249, 0, 408.267, 0.98, 1, 15.3, -27.9, 510.0, -0.200, 0.063, 0.009
12250, 0, 408.300, 0.93, 1, 15.4, -27.6, 510.7, -0.195, 0.064, 0.010
12251, 0, 408.333, 0.98, 1, 15.3, -27.4, 509.1, -0.191, 0.062, 0.011
12252, 0, 408.367, 0.98, 1, 15.2, -27.3, 509.9, -0.185, 0.064, 0.010
12253, 0, 408.400, 0.98, 1, 15.0, -27.2, 510.2, -0.187, 0.062, 0.008
12254, 0, 408.433, 0.98, 1, 14.9, -27.1, 509.8, -0.184, 0.062, 0.007
12255, 0, 408.467, 0.98, 1, 14.8, -26.9, 508.8, -0.183, 0.059, 0.006
12256, 0, 408.500, 0.98, 1, 14.7, -26.8, 508.6, -0.183, 0.062, 0.007
12257, 0, 408.533, 0.98, 1, 14.6, -26.7, 508.8, -0.180, 0.066, 0.008
12258, 0, 408.567, 0.98, 1, 14.5, -26.5, 508.0, -0.180, 0.065, 0.008
12259, 0, 408.600, 0.98, 1, 14.3, -26.4, 508.5, -0.178, 0.062, 0.011
12260, 0, 408.633, 0.98, 1, 14.1, -26.2, 507.7, -0.177, 0.064, 0.010
12261, 0, 408.667, 0.98, 1, 13.8, -25.9, 505.7, -0.176, 0.067, 0.012
12262, 0, 408.700, 0.98, 1, 13.6, -25.8, 506.1, -0.176, 0.070, 0.011
12263, 0, 408.733, 0.98, 1, 13.6, -25.6, 507.5, -0.181, 0.066, 0.013
12264, 0, 408.767, 0.98, 1, 13.3, -25.5, 506.6, -0.184, 0.067, 0.015
12265, 0, 408.800, 0.98, 1, 13.2, -25.5, 507.1, -0.184, 0.067, 0.015
12266, 0, 408.833, 0.98, 1, 13.0, -25.7, 509.0, -0.185, 0.070, 0.017
12267, 0, 408.867, 0.98, 1, 12.9, -25.7, 508.4, -0.179, 0.069, 0.017
12268, 0, 408.900, 0.98, 1, 12.7, -25.7, 508.9, -0.177, 0.072, 0.019
12269, 0, 408.933, 0.98, 1, 12.6, -26.0, 510.8, -0.177, 0.072, 0.019
12270, 0, 408.967, 0.98, 1, 12.6, -26.3, 511.9, -0.179, 0.071, 0.019
12271, 0, 409.000, 0.93, 1, 12.4, -26.8, 515.0, -0.182, 0.078, 0.023
12272, 0, 409.033, 0.93, 1, 12.2, -27.0, 516.9, -0.170, 0.081, 0.025
12273, 0, 409.067, 0.98, 1, 12.3, -27.2, 517.0, -0.171, 0.079, 0.026
12274, 0, 409.100, 0.98, 1, 12.4, -27.2, 517.0, -0.170, 0.081, 0.025
12275, 0, 409.133, 0.98, 1, 12.4, -27.4, 519.3, -0.168, 0.081, 0.025
12276, 0, 409.167, 0.98, 1, 12.8, -27.5, 519.9, -0.168, 0.072, 0.026
12277, 0, 409.200, 0.98, 1, 13.1, -27.2, 517.1, -0.168, 0.076, 0.023
12278, 0, 409.233, 0.98, 1, 13.7, -26.9, 516.2, -0.167, 0.068, 0.021
12279, 0, 409.267, 0.98, 1, 13.9, -26.6, 514.5, -0.172, 0.070, 0.020
12280, 0, 409.300, 0.98, 1, 14.3, -26.4, 514.1, -0.166, 0.069, 0.024
12281, 0, 409.333, 0.98, 1, 14.6, -26.2, 513.6, -0.161, 0.070, 0.023
12282, 0, 409.367, 0.98, 1, 15.0, -26.0, 514.4, -0.160, 0.071, 0.021
12283, 0, 409.400, 0.98, 1, 15.6, -25.8, 515.9, -0.165, 0.070, 0.016
12284, 0, 409.433, 0.98, 1, 16.2, -25.4, 515.4, -0.168, 0.062, 0.015
12285, 0, 409.467, 0.98, 1, 16.7, -24.6, 514.5, -0.165, 0.059, 0.008
12286, 0, 409.500, 0.98, 1, 16.7, -23.9, 514.0, -0.163, 0.070, 0.002
12287, 0, 409.533, 0.98, 1, 16.0, -23.6, 512.2, -0.160, 0.078, 0.001
12288, 0, 409.567, 0.98, 1, 15.4, -23.6, 511.8, -0.159, 0.092, 0.005
12289, 0, 409.600, 0.98, 1, 15.7, -23.7, 509.1, -0.159, 0.084, 0.006
12290, 0, 409.633, 0.98, 1, 16.9, -24.2, 510.1, -0.174, 0.068, 0.009
12291, 0, 409.667, 0.98, 1, 18.8, -24.8, 511.7, -0.185, 0.046, 0.013
12292, 0, 409.700, 0.98, 1, 21.1, -25.2, 510.3, -0.185, 0.021, 0.018
12293, 0, 409.733, 0.98, 1, 22.0, -25.6, 507.1, -0.185, 0.017, 0.025
12294, 0, 409.767, 0.98, 1, 21.9, -25.8, 505.2, -0.179, 0.026, 0.026
12295, 0, 409.800, 0.98, 1, 21.1, -26.3, 508.3, -0.177, 0.043, 0.022
12296, 0, 409.833, 0.98, 1, 19.4, -26.7, 511.1, -0.161, 0.067, 0.020
12297, 0, 409.867, 0.98, 1, 17.5, -26.7, 511.8, -0.168, 0.083, 0.022
12298, 0, 409.900, 0.98, 1, 16.6, -26.7, 511.4, -0.156, 0.084, 0.020
12299, 0, 409.933, 0.98, 1, 16.1, -26.7, 511.6, -0.149, 0.082, 0.022
12300, 0, 409.967, 0.88, 1, 16.1, -27.0, 513.7, -0.151, 0.073, 0.023
12301, 0, 410.000, 0.93, 1, 16.0, -26.7, 513.9, -0.148, 0.073, 0.023
12302, 0, 410.033, 0.88, 1, 15.7, -26.1, 512.3, -0.144, 0.071, 0.021
12303, 0, 410.067, 0.88, 1, 15.1, -25.5, 509.7, -0.144, 0.076, 0.021
12304, 0, 410.100, 0.93, 1, 14.6, -25.2, 509.5, -0.138, 0.078, 0.019
12305, 0, 410.133, 0.98, 1, 14.6, -25.1, 509.8, -0.138, 0.075, 0.021
12306, 0, 410.167, 0.98, 1, 14.5, -24.8, 509.3, -0.135, 0.074, 0.022
12307, 0, 410.200, 0.98, 1, 14.6, -24.6, 508.8, -0.135, 0.073, 0.022
12308, 0, 410.233, 0.98, 1, 14.7, -24.4, 508.1, -0.135, 0.070, 0.022
12309, 0, 410.267, 0.98, 1, 14.6, -24.3, 507.8, -0.136, 0.070, 0.021
12310, 0, 410.300, 0.98, 1, 14.2, -23.8, 504.5, -0.142, 0.077, 0.020
12311, 0, 410.333, 0.98, 1, 13.4, -23.5, 503.8, -0.148, 0.083, 0.024
12312, 0, 410.367, 0.98, 1, 12.7, -23.5, 505.0, -0.136, 0.086, 0.027
12313, 0, 410.400, 0.98, 1, 12.2, -23.6, 502.6, -0.131, 0.081, 0.021
12314, 0, 410.433, 0.98, 1, 11.7, -24.3, 506.6, -0.127, 0.084, 0.019
12315, 0, 410.467, 0.98, 1, 11.0, -25.2, 507.7, -0.142, 0.093, 0.014
12316, 0, 410.500, 0.98, 1, 10.3, -25.8, 508.2, -0.142, 0.098, 0.006
12317, 0, 410.533, 0.98, 1, 9.4, -26.4, 508.4, -0.134, 0.102, -0.004
12318, 0, 410.567, 0.98, 1, 8.6, -26.9, 509.8, -0.131, 0.109, -0.010
12319, 0, 410.600, 0.98, 1, 7.7, -26.9, 509.5, -0.128, 0.123, -0.014
12320, 0, 410.633, 0.98, 1, 7.4, -27.2, 511.6, -0.131, 0.126, -0.017
12321, 0, 410.667, 0.98, 1, 7.0, -27.2, 511.4, -0.125, 0.131, -0.015
12322, 0, 410.700, 0.98, 1, 6.5, -27.1, 511.9, -0.123, 0.135, -0.013
12323, 0, 410.733, 0.98, 1, 6.0, -26.7, 510.1, -0.120, 0.143, -0.012
12324, 0, 410.767, 0.98, 1, 5.7, -26.3, 509.3, -0.115, 0.147, -0.010
12325, 0, 410.800, 0.98, 1, 5.0, -25.7, 507.3, -0.114, 0.154, -0.012
12326, 0, 410.833, 0.98, 1, 4.7, -25.6, 507.8, -0.114, 0.156, -0.015
12327, 0, 410.867, 0.98, 1, 2.9, -25.8, 509.8, -0.109, 0.146, 0.004
12328, 0, 410.900, 0.98, 1, 3.9, -26.0, 508.9, -0.114, 0.146, -0.012
12329, 0, 410.933, 0.98, 1, 3.6, -26.0, 508.0, -0.116, 0.154, -0.016
12330, 0, 410.967, 0.98, 1, 3.1, -26.0, 508.8, -0.114, 0.150, -0.019
12331, 0, 411.000, 0.98, 1, 2.7, -26.1, 511.3, -0.113, 0.156, -0.016
12332, 0, 411.033, 0.98, 1, 0.9, -26.0, 511.6, -0.108, 0.143, 0.003
12333, 0, 411.067, 0.98, 1, 1.8, -26.2, 512.6, -0.111, 0.148, -0.011
12334, 0, 411.100, 0.98, 1, 1.6, -25.9, 511.4, -0.111, 0.148, -0.013
12335, 0, 411.133, 0.98, 1, 0.6, -25.5, 512.0, -0.105, 0.156, -0.005
12336, 0, 411.167, 0.98, 1, 0.0, -25.1, 509.6, -0.111, 0.139, 0.012
12337, 0, 411.200, 0.98, 1, 1.0, -25.4, 510.7, -0.115, 0.150, -0.009
12338, 0, 411.233, 0.93, 1, 1.0, -25.7, 511.4, -0.118, 0.152, -0.014
12339, 0, 411.267, 0.98, 1, 0.6, -26.3, 513.4, -0.116, 0.141, -0.002
12340, 0, 411.300, 0.98, 1, 1.1, -26.9, 515.0, -0.114, 0.142, -0.010
12341, 0, 411.333, 0.98, 1, 1.3, -27.3, 515.7, -0.120, 0.143, -0.006
12342, 0, 411.367, 0.98, 1, 1.4, -27.5, 517.0, -0.113, 0.148, -0.003
12343, 0, 411.400, 0.98, 1, 1.5, -27.6, 516.6, -0.120, 0.148, -0.000
12344, 0, 411.433, 0.98, 1, 1.6, -27.4, 515.6, -0.121, 0.146, -0.003
12345, 0, 411.467, 0.98, 1, 1.9, -27.1, 511.2, -0.119, 0.145, 0.000
12346, 0, 411.500, 0.98, 1, 2.3, -26.4, 505.4, -0.101, 0.136, 0.002
12347, 0, 411.533, 0.98, 1, 2.5, -25.8, 502.4, -0.093, 0.137, -0.001
12348, 0, 411.567, 0.98, 1, 2.4, -25.2, 502.5, -0.096, 0.143, -0.005
12349, 0, 411.600, 0.98, 1, 2.5, -24.9, 505.9, -0.098, 0.151, -0.009
12350, 0, 411.633, 0.98, 1, 2.7, -24.6, 504.2, -0.095, 0.144, -0.011
12351, 0, 411.667, 0.98, 1, 2.8, -24.5, 504.1, -0.085, 0.146, -0.015
12352, 0, 411.700, 0.98, 1, 2.9, -24.6, 504.0, -0.088, 0.146, -0.016
12353, 0, 411.733, 0.98, 1, 3.1, -24.7, 503.7, -0.091, 0.146, -0.015
12354, 0, 411.767, 0.98, 1, 3.2, -24.8, 503.5, -0.094, 0.143, -0.016
12355, 0, 411.800, 0.98, 1, 3.3, -24.8, 503.4, -0.097, 0.141, -0.017
12356, 0, 411.833, 0.98, 1, 3.3, -24.7, 503.1, -0.101, 0.144, -0.016
12357, 0, 411.867, 0.93, 1, 3.3, -25.0, 505.1, -0.106, 0.156, -0.011
12358, 0, 411.900, 0.98, 1, 2.1, -25.1, 508.0, -0.098, 0.140, 0.007
12359, 0, 411.933, 0.98, 1, 3.1, -25.3, 505.9, -0.101, 0.147, -0.004
12360, 0, 411.967, 0.98, 1, 3.2, -25.5, 506.8, -0.102, 0.150, -0.006
12361, 0, 412.000, 0.98, 1, 3.2, -25.7, 507.4, -0.101, 0.151, -0.005
12362, 0, 412.033, 0.98, 1, 3.2, -26.0, 509.0, -0.103, 0.150, -0.003
12363, 0, 412.067, 0.98, 1, 3.3, -26.1, 509.6, -0.102, 0.149, -0.003
12364, 0, 412.100, 0.98, 1, 3.3, -26.3, 510.2, -0.102, 0.147, -0.004
12365, 0, 412.133, 0.98, 1, 3.4, -26.6, 511.1, -0.105, 0.148, -0.003
12366, 0, 412.167, 0.98, 1, 3.5, -26.6, 510.1, -0.108, 0.144, -0.001
12367, 0, 412.200, 0.98, 1, 3.9, -26.9, 511.0, -0.106, 0.142, 0.003
12368, 0, 412.233, 0.98, 1, 4.3, -27.2, 512.9, -0.109, 0.140, 0.003
12369, 0, 412.267, 0.98, 1, 4.6, -27.3, 513.6, -0.111, 0.136, 0.005
12370, 0, 412.300, 0.98, 1, 5.4, -27.2, 514.3, -0.112, 0.124, 0.007
12371, 0, 412.333, 0.98, 1, 6.0, -27.0, 511.1, -0.121, 0.114, 0.005
12372, 0, 412.367, 0.98, 1, 6.7, -27.2, 507.4, -0.134, 0.104, 0.007
12373, 0, 412.400, 0.98, 1, 7.3, -28.5, 510.5, -0.158, 0.114, 0.013
12374, 0, 412.433, 0.98, 1, 7.6, -29.9, 513.2, -0.168, 0.120, 0.021
12375, 0, 412.467, 0.98, 1, 7.5, -31.1, 513.2, -0.176, 0.129, 0.026
12376, 0, 412.500, 0.98, 1, 7.1, -32.2, 513.1, -0.177, 0.137, 0.031
12377, 0, 412.533, 0.98, 1, 6.7, -32.7, 514.1, -0.177, 0.139, 0.033
12378, 0, 412.567, 0.98, 1, 6.4, -32.9, 513.4, -0.172, 0.143, 0.035
12379, 0, 412.600, 0.98, 1, 6.4, -32.7, 513.1, -0.164, 0.138, 0.035
12380, 0, 412.633, 0.98, 1, 6.5, -32.0, 509.8, -0.156, 0.136, 0.033
12381, 0, 412.667, 0.98, 1, 7.0, -31.4, 509.6, -0.147, 0.128, 0.032
12382, 0, 412.700, 0.98, 1, 7.5, -31.3, 511.2, -0.151, 0.123, 0.035
12383, 0, 412.733, 0.98, 1, 8.6, -31.5, 514.1, -0.155, 0.121, 0.035
12384, 0, 412.767, 0.98, 1, 9.8, -31.4, 514.7, -0.152, 0.113, 0.039
12385, 0, 412.800, 0.98, 1, 11.7, -31.4, 516.2, -0.163, 0.101, 0.042
12386, 0, 412.833, 0.98, 1, 14.3, -30.9, 514.5, -0.152, 0.074, 0.050
12387, 0, 412.867, 0.98, 1, 17.3, -30.8, 516.2, -0.163, 0.054, 0.063
12388, 0, 412.900, 0.98, 1, 20.2, -30.7, 515.7, -0.190, 0.029, 0.074
12389, 0, 412.933, 0.98, 1, 25.4, -30.7, 516.9, -0.211, -0.007, 0.085
12390, 0, 412.967, 0.93, 1, 28.5, -30.4, 517.1, -0.218, -0.019, 0.092
12391, 0, 413.000, 0.93, 1, 31.0, -30.0, 515.7, -0.197, -0.027, 0.100
12392, 0, 413.033, 0.93, 1, 33.3, -29.7, 518.9, -0.185, -0.034, 0.101
12393, 0, 413.067, 0.88, 1, 35.3, -29.4, 529.7, -0.191, -0.037, 0.108
12394, 0, 413.100, 0.88, 1, 36.4, -29.0, 531.1, -0.178, -0.040, 0.111
12395, 0, 413.133, 0.88, 1, 37.2, -28.2, 531.0, -0.154, -0.034, 0.115
12396, 0, 413.167, 0.98, 1, 37.4, -27.2, 527.0, -0.127, -0.023, 0.116
12397, 0, 413.200, 0.98, 1, 37.8, -25.9, 526.3, -0.103, -0.021, 0.115
12398, 0, 413.233, 0.93, 1, 37.8, -24.0, 522.9, -0.086, -0.021, 0.114
12399, 0, 413.267, 0.98, 1, 37.7, -22.6, 523.9, -0.082, -0.026, 0.111
12400, 0, 413.300, 0.98, 1, 37.5, -21.4, 520.7, -0.072, -0.021, 0.108
12401, 0, 413.333, 0.98, 1, 37.5, -21.1, 520.9, -0.076, -0.024, 0.103
12402, 0, 413.367, 0.98, 1, 37.5, -21.2, 521.9, -0.081, -0.024, 0.100
12403, 0, 413.400, 0.98, 1, 36.9, -21.8, 521.6, -0.084, -0.021, 0.095
12404, 0, 413.433, 0.98, 1, 36.4, -22.6, 522.9, -0.097, -0.012, 0.092
12405, 0, 413.467, 0.98, 1, 35.8, -23.3, 524.3, -0.116, -0.011, 0.088
12406, 0, 413.500, 0.98, 1, 35.3, -23.9, 526.0, -0.131, -0.006, 0.082
12407, 0, 413.533, 0.98, 1, 34.4, -24.0, 525.6, -0.145, 0.000, 0.079
12408, 0, 413.567, 0.98, 1, 33.7, -23.9, 524.5, -0.145, -0.002, 0.075
12409, 0, 413.600, 0.93, 1, 32.7, -23.6, 524.8, -0.151, 0.003, 0.076
12410, 0, 413.633, 0.98, 1, 31.7, -23.1, 523.4, -0.146, 0.008, 0.073
12411, 0, 413.667, 0.98, 1, 31.1, -22.5, 521.0, -0.142, 0.004, 0.068
12412, 0, 413.700, 0.98, 1, 30.4, -21.8, 517.0, -0.140, 0.009, 0.066
12413, 0, 413.733, 0.98, 1, 29.4, -21.2, 512.7, -0.139, 0.009, 0.064
12414, 0, 413.767, 0.98, 1, 28.7, -21.1, 511.9, -0.139, 0.010, 0.062
12415, 0, 413.800, 0.98, 1, 27.9, -21.0, 510.8, -0.143, 0.017, 0.059
12416, 0, 413.833, 0.98, 1, 27.5, -20.7, 510.2, -0.149, 0.016, 0.052
12417, 0, 413.867, 0.98, 1, 27.3, -20.6, 510.1, -0.148, 0.011, 0.051
12418, 0, 413.900, 0.98, 1, 26.5, -20.2, 507.0, -0.136, 0.012, 0.049
12419, 0, 413.933, 0.98, 1, 26.1, -19.6, 503.9, -0.135, 0.011, 0.048
12420, 0, 413.967, 0.98, 1, 25.6, -19.3, 503.2, -0.131, 0.018, 0.046
12421, 0, 414.000, 0.98, 1, 25.4, -19.3, 503.6, -0.131, 0.017, 0.045
12422, 0, 414.033, 0.98, 1, 25.2, -19.7, 506.6, -0.136, 0.020, 0.045
12423, 0, 414.067, 0.98, 1, 24.8, -19.8, 506.8, -0.133, 0.026, 0.047
12424, 0, 414.100, 0.98, 1, 24.1, -20.2, 504.2, -0.134, 0.033, 0.051
12425, 0, 414.133, 0.98, 1, 23.3, -20.3, 502.7, -0.132, 0.041, 0.056
12426, 0, 414.167, 0.98, 1, 22.5, -20.2, 502.1, -0.130, 0.041, 0.058
12427, 0, 414.200, 0.98, 1, 21.9, -19.7, 498.9, -0.118, 0.049, 0.059
12428, 0, 414.233, 0.98, 1, 21.7, -19.4, 501.0, -0.120, 0.048, 0.059
12429, 0, 414.267, 0.98, 1, 21.2, -19.3, 502.1, -0.124, 0.048, 0.058
12430, 0, 414.300, 0.98, 1, 20.9, -19.3, 502.7, -0.120, 0.051, 0.060
